content,label
"Lover's Gifts XL: A Message Came 

A message came from my youth of vanished days, saying, "" I wait for
you among the quivering of unborn May, where smiles ripen for tears
and hours ache with songs unsung.""
It says, ""Come to me across the worn-out track of age, through
the gates of death. For dreams fade, hopes fail, the fathered
fruits of the year decay, but I am the eternal truth, and you shall
meet me again and again in your voyage of life from shore to
shore.""",0
"Lover's Gifts XLII: Are You a Mere Picture 

Are you a mere picture, and not as true as those stars, true as
this dust? They throb with the pulse of things, but you are
immensely aloof in your stillness, painted form.
The day was when you walked with me, your breath warm, your
limbs singing of life. My world found its speech in your voice, and
touched my heart with your face. You suddenly stopped in your walk,
in the shadow-side of the Forever, and I went on alone.
Life, like a child, laughs, shaking its rattle of death as it
runs; it beckons me on, I follow the unseen; but you stand there,
where you stopped behind that dust and those stars; and you are a
mere picture.
No, it cannot be. Had the life-flood utterly stopped in you,
it would stop the river in its flow, and the foot-fall of dawn in
her cadence of colours. Had the glimmering dusk of your hair
vanished in the hopeless dark, the woodland shade of summer would
die with its dreams.
Can it be true that I forgot you? We haste on without heed,
forgetting the flowers on the roadside hedge. Yet they breathe
unaware into our forgetfulness, filling it with music. You have
moved from my world, to take seat at the root of my life, and
therefore is this forgetting-remembrance lost in its own depth.
You are no longer before my songs, but one with them. You came
to me with the first ray of dawn. I lost you with the last gold of
evening. Ever since I am always finding you through the dark. No,
you are no mere picture.
",0
"
Lover's Gifts XLIII: Dying, You Have Left Behind 

Dying, you have left behind you the great sadness of the Eternal
in my life. You have painted my thought's horizon with the sunset
colours of your departure, leaving a track of tears across the
earth to love's heaven. Clasped in your dear arms, life and death
united in me in a marriage bond.
I think I can see you watching there in the balcony with your
lamp lighted, where the end and the beginning of all things meet.
My world went hence through the doors that you opened-you holding
the cup of death to my lips, filling it with life from your own.
",0
"Lover's Gifts XLIV: Where Is Heaven 

Where is heaven? you ask me, my child,-the sages tell us it is
beyond the limits of birth and death, unswayed by the rhythm of day
and night; it is not of the earth.
But your poet knows that its eternal hunger is for time and
space, and it strives evermore to be born in the fruitful dust.
Heaven is fulfilled in your sweet body, my child, in your
palpitating heart.
The sea is beating its drums in joy, the flowers are a-tiptoe
to kiss you. For heaven is born in you, in the arms of the mother-
dust.",1
"Lover's Gifts XLVII: The Road Is 

The road is my wedded companion. She speaks to me under my feet all
day, she sings to my dreams all night.
My meeting with her had no beginning, it begins endlessly at
each daybreak, renewing its summer in fresh flowers and songs, and
her every new kiss is the first kiss to me.
The road and I are lovers. I change my dress for her night
after night, leaving the tattered cumber of the old in the wayside
inns when the day dawns.",1
"Lover's Gifts XLVIII: I Travelled the Old Road 

I travelled the old road every day, I took my fruits to the market,
my cattle to the meadows, I ferried my boat across the stream and
all the ways were well known to me.
One morning my basket was heavy with wares. Men were busy in
the fields, the pastures crowded with cattle; the breast of earth
heaved with the mirth of ripening rice.
Suddenly there was a tremor in the air, and the sky seemed to
kiss me on my forehead. My mind started up like the morning out of
mist.
I forgot to follow the track. I stepped a few paces from the
path, and my familiar world appeared strange to me, like a flower
I had only known in bud.
My everyday wisdom was ashamed. I went astray in the fairyland
of things. It was the best luck of my life that I lost my path that
morning, and found my eternal childhood.",1
"Lover's Gifts XVI: She Dwelt Here by the Pool 

She dwelt here by the pool with its landing-stairs in ruins. Many
an evening she had watched the moon made dizzy by the shaking of
bamboo leaves, and on many a rainy day the smell of the wet earth
had come to her over the young shoots of rice.
Her pet name is known here among those date-palm groves and
in the courtyards where girls sit and talk while stitching their
winter quilts. The water in this pool keeps in its depth the memory
of her swimming limbs, and her wet feet had left their marks, day
after day, on the footpath leading to the village.
The women who come to-day with their vessels to the water have
all seen her smile over simple jests, and the old peasant, taking
his bullocks to their bath, used to stop at her door every day to
greet her.
Many a sailing-boat passes by this village; many a traveller
takes rest beneath that banyan tree; the ferry-boat crosses to
yonder ford carrying crowds to the market; but they never notice
this spot by the village road, near the pool with its ruined
landing-stairs,-where dwelt she whom I love.

",1
"Lover's Gifts XVIII: Your Days 

Your days will be full of cares, if you must give me your heart.
My house by the cross-roads has its doors open and my mind is
absent, -for I sing.
I shall never be made to answer for it, if you must give me
your heart. If I pledge my word to you in tunes now, and am too
much in earnest to keep it when music is silent, you must forgive
me; for the law laid down in May is best broken in December.
Do not always keep remembering it, if you must give me your
heart. When your eyes sing with love, and your voice ripples with
laughter, my answers to your questions will be wild, and not
miserly accurate in facts, -they are to be believed for ever and
then forgotten for good.
",1
"Lover's Gifts XXII: I Shall Gladly Suffer 
I shall gladly suffer the pride of culture to die out in my house,
if only in some happy future I am born a herd-boy in the Brinda
forest.
The herd-boy who grazes his cattle sitting under the banyan
tree, and idly weaves gunja flowers into garlands, who loves to
splash and plunge in the Jamuna's cool deep stream.
He calls his companions to wake up when morning dawns, and all
the houses in the lane hum with the sound of the churn, clouds of
dust are raised by the cattle, the maidens come out in the
courtyard to milk the king.
As the shadows deepen under the tomal trees, and the dusk
gathers on the river-banks; when the milkmaids, while crossing the
turbulent water, tremble with fear; and loud peacocks, with tails
outspread, dance in the forest, he watchers the summer clouds.
When the April night is sweet as a fresh-blown flower, he
disappears in the forest with a peacock's plume in his hair; the
swing ropes are twined with flowers on the branches; the south wind
throbs with music, and the merry shepherd boys crowd on the banks
of the blue river.
No, I will never be the leader, brothers, of this new age of
new Bengal; I shall not trouble to light the lamp of culture for
the benighted. If only I could be born, under the shady asoka
groves, in some village of Brinda, where milk is churned by the
maidens!

",1
"Lover's Gifts XXVIII: I Dreamt 

I dreamt that she sat by my head, tenderly ruffling my hair with
her fingers, playing the melody of her touch. I looked at her face
and struggled with my tears, till the agony of unspoken words burst
my sleep like a bubble.
I sat up and saw the glow of the Milky Way above my window,
like a world of silence on fire, and I wondered if at this moment
she had a dream that rhymed with mine.",0
"Lover's Gifts XXXIX: There Is a Looker-On 

things in ages and worlds beyond memory's shore, and those
forgotten sights glisten on the grass and shiver on the leaves. He
has seen under new veils the face of the one beloved, in twilight
hours of many a nameless star. Therefore his sky seems to ache with
the pain of countless meetings and partings, and a longing pervades
this spring breeze, -the longing that is full of the whisper of
ages without beginning.",0
"Maya 


That I should make much of myself and turn it on all sides, 
thus casting colored shadows on thy radiance 
---such is thy Maya. 

Thou settest a barrier in thine own being 
and then callest thy severed self in myriad notes. 
This thy self-separation has taken body in me. 

The poignant song is echoed through all the sky in many-coloued tears 
and smiles, alarms and hopes; waves rise up and sink again, 
dreams break and form. 
In me is thy own defeat of self. 

This screen that thou hast raised is painted with innumerable figures 
with the brush of the night and the day. 
Behind it thy seat is woven in wondrous mysteries of curves, 
casting away all barren lines of straightness. 

The great pageant of thee and me has overspread the sky. 
With the tune of thee and me all the air is vibrant, 
and all ages pass with the hiding and seeking of thee and me.

",1
"Moment's Indulgence 

I ask for a moment's indulgence to sit by thy side. The works 
that I have in hand I will finish afterwards. 

Away from the sight of thy face my heart knows no rest nor respite, 
and my work becomes an endless toil in a shoreless sea of toil. 

Today the summer has come at my window with its sighs and murmurs; and
the bees are plying their minstrelsy at the court of the flowering grove. 

Now it is time to sit quite, face to face with thee, and to sing 
dedication of life in this silent and overflowing leisure
",1
"My Friend 

Art thou abroad on this stormy night 
on thy journey of love, my friend? 
The sky groans like one in despair. 

I have no sleep tonight. 
Ever and again I open my door and look out on 
the darkness, my friend! 

I can see nothing before me. 
I wonder where lies thy path! 

By what dim shore of the ink-black river, 
by what far edge of the frowning forest, 
through what mazy depth of gloom art thou threading 
thy course to come to me, my friend?
",0
"My Song 

This song of mine will wind its music around you, my child, like
the fond arms of love.
This song of mine will touch your forehead like a kiss of
blessing.
When you are alone it will sit by your side and whisper in
your ear, when you are in the crowd it will fence you about with
aloofness.
My song will be like a pair of wings to your dreams, it will
transport your heart to the verge of the unknown.
It will be like the faithful star overhead when dark night is
over your road.
My song will sit in the pupils of your eyes, and will carry
your sight into the heart of things.
And when my voice is silent in death, my song will speak in
your living heart.
",1
"O Fool 

O Fool, try to carry thyself upon thy own shoulders! 
O beggar, to come beg at thy own door! 

Leave all thy burdens on his hands who can bear all, 
and never look behind in regret. 

Thy desire at once puts out the light from the lamp it touches with its breath.
It is unholy---take not thy gifts through its unclean hands. 
Accept only what is offered by sacred love.
",1
"Ocean of Forms 

I dive down into the depth of the ocean of forms, 
hoping to gain the perfect pearl of the formless. 

No more sailing from harbor to harbor with this my weather-beaten boat. 
The days are long passed when my sport was to be tossed on waves. 

And now I am eager to die into the deathless. 

Into the audience hall by the fathomless abyss 
where swells up the music of toneless strings 
I shall take this harp of my life. 

I shall tune it to the notes of forever, 
and when it has sobbed out its last utterance, 
lay down my silent harp at the feet of the silent.",1
"Old And New 
Thou hast made me known to friends whom I knew not. 
Thou hast given me seats in homes not my own. 
Thou hast brought the distant near and made a brother of the stranger. 

I am uneasy at heart when I have to leave my accustomed shelter; 
I forget that there abides the old in the new, 
and that there also thou abidest. 

Through birth and death, in this world or in others, 
wherever thou leadest me it is thou, the same, 
the one companion of my endless life 
who ever linkest my heart with bonds of joy to the unfamiliar. 

When one knows thee, then alien there is none, then no door is shut. 
Oh, grant me my prayer that I may never lose 
the bliss of the touch of the one 
in the play of many.
",0
"
On the Seashore 

On the seashore of endless worlds children meet. 
The infinite sky is motionless overhead and the restless water is boisterous. On the seashore of endless worlds the children meet with shouts and dances. 
They build their houses with sand, and they play with empty shells. With withered leaves they weave their boats and smilingly float them on the vast deep. Children have their play on the seashore of worlds. 
They know not how to swim, they know not how to cast nets. Pearl-fishers dive for pearls, merchants sail in their ships, while children gather pebbles and scatter them again. They seek not for hidden treasures, they know not how to cast nets. 
The sea surges up with laughter, and pale gleams the smile of the sea-beach. Death-dealing waves sing meaningless ballads to the children, even like a mother while rocking her baby's cradle. The sea plays with children, and pale gleams the smile of the sea-beach. 
On the seashore of endless worlds children meet. Tempest roams in the pathless sky, ships are wrecked in the trackless water, death is abroad and children play. On the seashore of endless worlds is the great meeting of children.",1
"Only Thee 

That I want thee, only thee---let my heart repeat without end. 
All desires that distract me, day and night, 
are false and empty to the core. 

As the night keeps hidden in its gloom the petition for light, 
even thus in the depth of my unconsciousness rings the cry 
---`I want thee, only thee'. 

As the storm still seeks its end in peace 
when it strikes against peace with all its might, 
even thus my rebellion strikes against thy love 
and still its cry is 
---`I want thee, only thee'.",1
"Paper Boats 

Day by day I float my paper boats one by one down the running
stream.
In bid black letters I write my name on them and the name of
the village where I live.
I hope that someone in some strange land will find them and
know who I am.
I load my little boats with shiuli flower from our garden, and
hope that these blooms of the dawn will be carried safely to land
in the night.
I launch my paper boats and look up into the sky and see the
little clouds setting thee white bulging sails.
I know not what playmate of mine in the sky sends them down
the air to race with my boats!
When night comes I bury my face in my arms and dream that my
paper boats float on and on under the midnight stars.
The fairies of sleep are sailing in them, and the lading ins
their baskets full of dreams.",1
"
Parting Words 

When I go from hence 
let this be my parting word, 
that what I have seen is unsurpassable. 

I have tasted of the hidden honey of this lotus 
that expands on the ocean of light, 
and thus am I blessed 
---let this be my parting word. 

In this playhouse of infinite forms 
I have had my play 
and here have I caught sight of him that is formless. 

My whole body and my limbs 
have thrilled with his touch who is beyond touch; 
and if the end comes here, let it come 
---let this be my parting word.",1
"Passing Breeze 

Yes, I know, this is nothing but thy love, 
O beloved of my heart---this golden light that dances upon the leaves, 
these idle clouds sailing across the sky, 
this passing breeze leaving its coolness upon my forehead. 

The morning light has flooded my eyes---this is thy message to my heart. 
Thy face is bent from above, thy eyes look down on my eyes, 
and my heart has touched thy feet.

Patience by Rabindranath Tagore
If thou speakest not I will fill my heart with thy silence and endure it. 
I will keep still and wait like the night with starry vigil 
and its head bent low with patience. 

The morning will surely come, the darkness will vanish, 
and thy voice pour down in golden streams breaking through the sky. 

Then thy words will take wing in songs from every one of my birds' nests, 
and thy melodies will break forth in flowers in all my forest groves.",1
"Playthings 

Child, how happy you are sitting in the dust, playing with a broken twig all the morning. 
I smile at your play with that little bit of a broken twig. 
I am busy with my accounts, adding up figures by the hour. 
Perhaps you glance at me and think, ""What a stupid game to spoil your morning with!"" 
Child, I have forgotten the art of being absorbed in sticks and mud-pies. 
I seek out costly playthings, and gather lumps of gold and silver. 
With whatever you find you create your glad games, I spend both my time and my strength over things I never can obtain. 
In my frail canoe I struggle to cross the sea of desire, and forget that I too am playing a game.",1
"Prisoner 

`Prisoner, tell me, who was it that bound you?' 

`It was my master,' said the prisoner. 
`I thought I could outdo everybody in the world in wealth and power, 
and I amassed in my own treasure-house the money due to my king. 
When sleep overcame me I lay upon the bed that was for my lord, 
and on waking up I found I was a prisoner in my own treasure-house.' 

`Prisoner, tell me, who was it that wrought this unbreakable chain?' 

`It was I,' said the prisoner, `who forged this chain very carefully. 
I thought my invincible power would hold the world captive 
leaving me in a freedom undisturbed. 
Thus night and day I worked at the chain 
with huge fires and cruel hard strokes. 
When at last the work was done 
and the links were complete and unbreakable, 
I found that it held me in its grip.'",0
"Purity 

Life of my life, I shall ever try to keep my body pure, knowing 
that thy living touch is upon all my limbs. 

I shall ever try to keep all untruths out from my thoughts, knowing 
that thou art that truth which has kindled the light of reason in my mind. 

I shall ever try to drive all evils away from my heart and keep my 
love in flower, knowing that thou hast thy seat in the inmost shrine of my heart. 

And it shall be my endeavour to reveal thee in my actions, knowing it 
is thy power gives me strength to act.",1
"Roaming Cloud 

I am like a remnant of a cloud of autumn 
uselessly roaming in the sky, O my sun ever-glorious! 
Thy touch has not yet melted my vapor, 
making me one with thy light, 
and thus I count months and years separated from thee. 

If this be thy wish and if this be thy play, 
then take this fleeting emptiness of mine, 
paint it with colors, gild it with gold, 
float it on the wanton wind and spread it in varied wonders. 

And again when it shall be thy wish to end this play at night, 
I shall melt and vanish away in the dark, 
or it may be in a smile of the white morning, 
in a coolness of purity transparent.",1
"Sail Away 

Early in the day it was whispered that we should sail in a boat, 
only thou and I, and never a soul in the world would know of this our 
pilgrimage to no country and to no end. 

In that shoreless ocean, 
at thy silently listening smile my songs would swell in melodies, 
free as waves, free from all bondage of words. 

Is the time not come yet? 
Are there works still to do? 
Lo, the evening has come down upon the shore 
and in the fading light the seabirds come flying to their nests. 

Who knows when the chains will be off, 
and the boat, like the last glimmer of sunset, 
vanish into the night?",1
"Salutation

In one salutation to thee, my God, 
let all my senses spread out and touch this world at thy feet. 

Like a rain-cloud of July 
hung low with its burden of unshed showers 
let all my mind bend down at thy door in one salutation to thee. 

Let all my songs gather together their diverse strains into a single current 
and flow to a sea of silence in one salutation to thee. 

Like a flock of homesick cranes flying night and day 
back to their mountain nests 
let all my life take its voyage to its eternal home 
in one salutation to thee.",1
"Seashore 

On the seashore of endless worlds children meet. 
The infinite sky is motionless overhead 
and the restless water is boisterous. 
On the seashore of endless worlds 
the children meet with shouts and dances. 

They build their houses with sand 
and they play with empty shells. 
With withered leaves they weave their boats 
and smilingly float them on the vast deep. 
Children have their play on the seashore of worlds. 

They know not how to swim, they know not how to cast nets. 
Pearl fishers dive for pearls, merchants sail in their ships, 
while children gather pebbles and scatter them again. 
They seek not for hidden treasures, they know not how to cast nets. 

The sea surges up with laughter 
and pale gleams the smile of the sea beach. 
Death-dealing waves sing meaningless ballads to the children, 
even like a mother while rocking her baby's cradle. 
The sea plays with children, 
and pale gleams the smile of the sea beach. 

On the seashore of endless worlds children meet. 
Tempest roams in the pathless sky, 
ships get wrecked in the trackless water, 
death is abroad and children play. 
On the seashore of endless worlds is the 
great meeting of children.",1
"Senses 

Deliverance is not for me in renunciation. 
I feel the embrace of freedom in a thousand bonds of delight. 

Thou ever pourest for me the fresh draught of thy wine of various 
colours and fragrance, filling this earthen vessel to the brim. 

My world will light its hundred different lamps with thy flame 
and place them before the altar of thy temple. 

No, I will never shut the doors of my senses. 
The delights of sight and hearing and touch will bear thy delight. 

Yes, all my illusions will burn into illumination of joy, 
and all my desires ripen into fruits of love.
",1
"She 

She who ever had remained in the depth of my being, 
in the twilight of gleams and of glimpses; 
she who never opened her veils in the morning light, 
will be my last gift to thee, my God, folded in my final song. 

Words have wooed yet failed to win her; 
persuasion has stretched to her its eager arms in vain. 

I have roamed from country to country keeping her in the core of my heart, 
and around her have risen and fallen the growth and decay of my life. 

Over my thoughts and actions, my slumbers and dreams, 
she reigned yet dwelled alone and apart. 

Many a man knocked at my door and asked for her 
and turned away in despair. 

There was none in the world who ever saw her face to face, 
and she remained in her loneliness waiting for thy recognition.

",0
"Signet of Eternity 

The day was when I did not keep myself in readiness for thee; 
and entering my heart unbidden even as one of the common crowd, 
unknown to me, my king, thou didst press the signet of eternity upon 
many a fleeting moment of my life. 

And today when by chance I light upon them and see thy signature, 
I find they have lain scattered in the dust mixed with the memory of 
joys and sorrows of my trivial days forgotten. 

Thou didst not turn in contempt from my childish play among dust, 
and the steps that I heard in my playroom 
are the same that are echoing from star to star.",1
"Silent Steps 

Have you not heard his silent steps? 
He comes, comes, ever comes. 

Every moment and every age, 
every day and every night he comes, comes, ever comes. 

Many a song have I sung in many a mood of mind, 
but all their notes have always proclaimed, 
`He comes, comes, ever comes.' 

In the fragrant days of sunny April through the forest path he comes, 
comes, ever comes. 

In the rainy gloom of July nights on the thundering chariot of clouds 
he comes, comes, ever comes. 

In sorrow after sorrow it is his steps that press upon my heart, 
and it is the golden touch of his feet that makes my joy to shine.
",1
"Sit Smiling 

I boasted among men that I had known you. 
They see your pictures in all works of mine. 
They come and ask me, `Who is he?' 
I know not how to answer them. I say, `Indeed, I cannot tell.' 
They blame me and they go away in scorn. 
And you sit there smiling. 

I put my tales of you into lasting songs. 
The secret gushes out from my heart. 
They come and ask me, `Tell me all your meanings.' 
I know not how to answer them. 
I say, `Ah, who knows what they mean!' 
They smile and go away in utter scorn. 
And you sit there smiling",1
"Sleep 

In the night of weariness 
let me give myself up to sleep without struggle, 
resting my trust upon thee. 

Let me not force my flagging spirit into a poor preparation for thy worship. 

It is thou who drawest the veil of night upon the tired eyes of the day 
to renew its sight in a fresher gladness of awakening.

Song Unsung by Rabindranath Tagore
The song that I came to sing remains unsung to this day. 

I have spent my days in stringing and in unstringing my instrument. 

The time has not come true, the words have not been rightly set; 
only there is the agony of wishing in my heart. 

The blossom has not opened; only the wind is sighing by. 

I have not seen his face, nor have I listened to his voice; 
only I have heard his gentle footsteps from the road before my house. 

The livelong day has passed in spreading his seat on the floor; 
but the lamp has not been lit and I cannot ask him into my house. 

I live in the hope of meeting with him; but this meeting is not yet.

",1
"Still Heart 

When I give up the helm 
I know that the time has come for thee to take it. 
What there is to do will be instantly done. 
Vain is this struggle. 

Then take away your hands 
and silently put up with your defeat, my heart, 
and think it your good fortune to sit perfectly still 
where you are placed. 

These my lamps are blown out at every little puff of wind, 
and trying to light them I forget all else again and again. 

But I shall be wise this time and wait in the dark, 
spreading my mat on the floor; 
and whenever it is thy pleasure, my lord, 
come silently and take thy seat here.
",1
"
Stream Of Life

The same stream of life that runs through my veins night and day 
runs through the world and dances in rhythmic measures. 

It is the same life that shoots in joy through the dust of the earth 
in numberless blades of grass 
and breaks into tumultuous waves of leaves and flowers. 

It is the same life that is rocked in the ocean-cradle of birth 
and of death, in ebb and in flow. 

I feel my limbs are made glorious by the touch of this world of life. 
And my pride is from the life-throb of ages dancing in my blood this moment

",1
"Strong Mercy

My desires are many and my cry is pitiful, 
but ever didst thou save me by hard refusals; 
and this strong mercy has been wrought into my life through and through. 

Day by day thou art making me worthy of the simple, 
great gifts that thou gavest to me unasked---this sky and the light, this body and the 
life and the mind---saving me from perils of overmuch desire. 

There are times when I languidly linger 
and times when I awaken and hurry in search of my goal; 
but cruelly thou hidest thyself from before me. 

Day by day thou art making me worthy of thy full acceptance by 
refusing me ever and anon, saving me from perils of weak, uncertain desire.
",1
"Superior 


Mother, your baby is silly! She is so absurdly childish!
She does not know the difference between the lights in the
streets and the stars.
When we play at eating with pebbles, she thinks they are real
food, and tries to put them into her mouth.
When I open a book before her and ask her to learn her a, b,
c, she tears the leaves with her hands and roars for joy at
nothing; this is your baby's way of doing her lesson.
When I shake my head at her in anger and scold her and call
her naughty, she laughs and thinks it great fun.
Everybody knows that father is away, but if in play I call
aloud ""Father,"" she looks about her in excitement and thinks that
father is near.
When I hold my class with the donkeys that our washer man
brings to carry away the clothes and I warn her that I am the
schoolmaster, she will scream for no reason and call me dada.
Your baby wants to catch the moon. She is so funny; she calls
Ganesh Ganush.
Mother, your baby is silly! She is so absurdly childish!
",1
"Sympathy 

If I were only a little puppy, not your baby, mother dear, would
you say ""No"" to me if I tried to eat from your dish?
Would you drive me off, saying to me, ""Get away, you naughty
little puppy?""
Then go, mother, go! I will never come to you when you call
me, and never let you feed me any more.
If I were only a little green parrot, and not your baby,
mother dear, would you keep me chained lest I should fly away?
Would you shake your finger at me and say, ""What an ungrateful
wretch of a bird! It is gnawing at its chain day and night?""
The go, mother, go! I will run away into the woods; I will
never let you take me in your arms again.",1
"The Astronomer 

I only said, ""When in the evening the round full moon gets
entangled among the beaches of that Dadam tree, couldn't somebody
catch it?""
But dada laughed at me and said, ""Baby, you are the silliest
child I have ever known. The moon is ever so far from us, how could
anybody catch it?""
I said, ""Dada, how foolish you are! When mother looks out of
her window and smiles down at us playing, would you call her far
away?""
Still dada said, ""You are a stupid child! But, baby where
could you find a net big enough to catch the moon with?""
I said, ""Surely you could catch it with your hands.""
But dada laughed and said, ""You are the silliest child I have
known. If it came nearer, you would see how big the moon is.""
I said, ""Dada, what nonsense they teach at your school! When
mother bends her face down to kiss us, does her face look very
big?""
But still dada says, ""You are a stupid child.""
",1
"
The Banyan Tree 

O you shaggy-headed banyan tree standing on the bank of the pond,
have you forgotten the little chile, like the birds that have
nested in your branches and left you?
Do you not remember how he sat at the window and wondered at
the tangle of your roots and plunged underground?
The women would come to fill their jars in the pond, and your
huge black shadow would wriggle on the water like sleep struggling
to wake up.
Sunlight danced on the ripples like restless tiny shuttles
weaving golden tapestry.
Two ducks swam by the weedy margin above their shadows, and
the child would sit still and think.
He longed to be the wind and blow through your resting
branches, to be your shadow and lengthen with the day on the water,
to be a bird and perch on your topmost twig, and to float like
those ducks among the weeds and shadows.

",1
"The Beginning 


""Where have I come from, where did you pick me up?"" the baby asked
its mother.
She answered, half crying, half laughing, and clasping the
baby to her breast-
""You were hidden in my heart as its desire, my darling.
You were in the dolls of my childhood's games; and when with
clay I made the image of my god every morning, I made the unmade
you then.
You were enshrined with our household deity, in his worship
I worshipped you.
In all my hopes and my loves, in my life, in the life of my
mother you have lived.
In the lap of the deathless Spirit who rules our home you have
been nursed for ages.
When in girlhood my heart was opening its petals, you hovered
as a fragrance about it.
Your tender softness bloomed in my youthful limbs, like a glow
in the sky before the sunrise.
Heaven's first darling, twain-born with the morning light, you
have floated down the stream of the world's life, and at last you
have stranded on my heart.
As I gaze on your face, mystery overwhelms me; you who belong
to all have become mine.
For fear of losing you I hold you tight to my breast. What
magic has snared the world's treasure in these slender arms of
mine?""",1
"The Boat 

I must launch out my boat. 
The languid hours pass by on the 
shore---Alas for me! 

The spring has done its flowering and taken leave. 
And now with the burden of faded futile flowers I wait and linger. 

The waves have become clamorous, and upon the bank in the shady lane 
the yellow leaves flutter and fall. 

What emptiness do you gaze upon! 
Do you not feel a thrill passing through the air 
with the notes of the far-away song 
floating from the other shore?",0
"The Chanpa Flower 

Supposing I became a chanpa flower, just for fun, and grew on a
branch high up that tree, and shook in the wind with laughter and
danced upon the newly budded leaves, would you know me, mother?
You would call, ""Baby, where are you?"" and I should laugh to
myself and keep quite quiet.
I should slyly open my petals and watch you at your work.
When after your bath, with wet hair spread on your shoulders,
you walked through the shadow of the champ tree to the little court
where you say your prayers, you would notice the scent of the
flower, but not know that it cane from me.
When after the midday meal you sat at the window reading
ramayana, and the tree's shadow fell over your hair and your lap,
I should fling my wee little shadow on to the page of your book,
just where you were reading.
But would you guess that it was the tiny shadow of your
little child?
When in the evening you went to the cow shed with the lighted
lamp in your hand I should suddenly drop on to the earth again and
be your own baby once more, and beg you to tell me a story.
""Where have you been, you naughty child?""
""I won't tell you, mother."" That's what you and I would say
then.",1
"The Child-Angel 

They clamour and fight, they doubt and despair, they know no end
to their wrangling.
Let your life come amongst them like a flame of light, my
child, unflickering and pure, and delight them into silence.
They are cruel in their greed and their envy, their words are like
hidden knives thirsting for blood.
Go and stand amidst their scowling hearts, my child, and let
your gentle eyes fall upon them like the forgiving peace of the
evening over the strife of the day.
Let them see your face, my child, and thus know the meaning
of all things; let them love you and thus love each other.
Come and take your seat in the bosom of the limitless, my
child. At sunrise open and raise your heart like a blossoming
flower, and at sunset bend your head and in silence complete the
worship of the day.",1
"The End 

It is time for me to go, mother; I am going.
When in the paling darkness of the lonely dawn you stretch out
your arms for your baby in the bed, I shall say, ""Baby is not
here!""-mother, I am going.
I shall become a delicate draught of air and caress you and
I shall be ripples in the water when you bathe, and kiss you and
kiss you again.
In the gusty night when the rain patters on the leaves you
will hear my whisper in your bed, and my laughter will flash with
the lightning through the open window into your room.
If you lie awake, thinking of your baby till late into the
night, I shall sing to you from the stars, ""Sleep, mother, sleep.""
One the straying moonbeams I shall steal over your bed, and
lie upon your bosom while you sleep.
I shall become a dream, and through the little opening of your
eyelids I shall slip into the depths of your sleep; and when you
wake up and look round startled, like a twinkling firefly I shall
flit out into the darkness.
When, on the great festival of puja, the neighbours' children
come and play about the house, I shall melt into the music of the
flute and throb in your heart all day.
Dear auntie will come with puja-presents and will ask,""Where
is our baby, sister?"" Mother, you will tell her softly, ""He is in
the pupils of my eyes, he is in my body and in my soul.
",1
"The First Jasmines 

Ah, these jasmines, these white jasmines!
I seem to remember the first day when I filled my hands with
these jasmines, these white jasmines.
I have loved the sunlight, the sky and the green earth;
I have heard the liquid murmur of the river thorough the
darkness of midnight;
Autumn sunsets have come to me at the bend of a road in the
lonely waste, like a bride raising her veil to accept her lover.
Yet my memory is still sweet with the first white jasmines
that I held in my hands when I was a child.
Many a glad day has come in my life, and I have laughed with
merrymakers on festival nights.
On grey mornings of rain I have crooned many an idle song.
I have worn round my neck the evening wreath of bakulas woven
by the hand of love.
Yet my heart is sweet with the memory of the first fresh
jasmines that filled my hands when I was a child.

",1
"The Flower-School 

When storm-clouds rumble in the sky and June showers come down.
The moist east wind comes marching over the heath to blow its
bagpipes among the bamboos.
Then crowds of flowers come out of a sudden, from nobody knows
where, and dance upon the grass in wild glee.
Mother, I really think the flowers go to school underground.
They do their lessons with doors shut, and if they want to
come out to play before it is time, their master makes them stand
in a corner.
When the rain come they have their holidays.
Branches clash together in the forest, and the leaves rustle
in the wild wind, the thunder-clouds clap their giant hands and the
flower children rush out in dresses of pink and yellow and white.
Do you know, mother, their home is in the sky, where the stars
are.
Haven't you see how eager they are to get there? Don't you
know why they are in such a hurry?
Of course, I can guess to whom they raise their arms; they
have their mother as I have my own.
",1
" The Further Bank 

I long to go over there to the further bank of the river.
Where those boats are tied to the bamboo poles in a line;
Where men cross over in their boats in the morning with
ploughs on their shoulders to till their far-away fields;
Where the cowherds make their lowing cattle swim across to the
riverside pasture;
Whence they all come back home in the evening, leaving the
jackals to howl in the island overgrown with weeds.
Mother, if you don't mind, I should like to become the boatman
of the ferry when I am grown up.
They say there are strange pools hidden behind that high bank.
Where flocks of wild ducks come when the rains are over, and
thick reeds grow round the margins where water-birds lay their
eggs;
Where snipes with their dancing tails stamp their tiny
footprints upon the clean soft mud;
Where in the evening the tall grasses crested with while
flowers invite the moonbeam to float upon their waves.
Mother, if you don't mind, I should like to become the boatman
of the ferryboat when I am grown up.
I shall cross and cross back from bank to bank, and all the
boys and girls of the village will wonder at me while they are
bathing.
When the sun climbs the mid sky and morning wears on to noon,
I shall come running to you, saying, ""Mother, I am hungry.""
When the day is done and the shadows cower under the trees,
I shall come back in the dust.
I shall never go away from you into the town to work like
father.
Mother, if you don't mind, I should like to become the boatman
of the ferryboat when I am grown up.
",1
